TX_ID,BLOCK_ID,BLOCK_TIMESTAMP,SENDER,MSG_KEY,MSG_VALUE,ASSET1_EXPONENT,ASSET2_EXPONENT,ASSET1_SYMBOL,ASSET1_AMOUNT,ASSET2_SYMBOL,ASSET2_AMOUNT,ASSET1_PRICE,ASSET2_PRICE
586586E378A70245809EDEFBEB78D757E871CF6DD4E107F81272B9EA1EC85BF5,4708817,2022-06-07 19:27:39.265,osmo13dhg7k7szfl667hqywpge7s2pgk3flypyu93zm,tokens_in,null,18,6,EVMOS,4.985755866,OSMO,9.223848,1.928987726,1.136488095
E38A6480495479C6A3E743872E1F1781508A432403D68BF501D9657D209B5892,4713011,2022-06-08 02:42:52.760,osmo1pfpk6rsgc0x7g8q7y0yre86ej2enr8rhv3p8dq,tokens_in,null,18,6,EVMOS,86.174476722,OSMO,140.6238,1.928987726,1.136488095
27C1670161CA5865DA5AC6A916EFCD7603E1460681594F4D5916949FC4E3DFE9,4707398,2022-06-07 16:49:15.248,osmo18e9g3kfkzc9n9aet5c9eqwvt6ay5raar8m9e6q,tokens_in,null,18,6,EVMOS,1.999955267,OSMO,3.725,1.928987726,1.136488095
B497FA9285D870F2A3EBC8C8C9DAE73999B7D6ADBEE9B25C9888467774C726A3,4710859,2022-06-07 22:59:37.329,osmo12z0s35n6d88u7udacp90qhx6f0m4sqxzq98yza,tokens_in,null,18,6,EVMOS,0.8007828457,OSMO,1.341638,1.928987726,1.136488095
D6B023ADE8794C9781769DD55AFC0DA8380833D5690AB13DAD6EAC9A0294CAC6,4712852,2022-06-08 02:26:22.643,osmo1pfpk6rsgc0x7g8q7y0yre86ej2enr8rhv3p8dq,tokens_out,null,18,6,EVMOS,29.972247282,OSMO,48.60476,1.928987726,1.136488095
2C4BBD86A2E8BE32BC29045EF963C169B8C48D0320A55D176FA24F557F666C91,4710022,2022-06-07 21:32:52.035,osmo1getl4xhtu3tnkptet0xfgr3285hw8th73wd4ux,tokens_in,null,18,6,EVMOS,24.326170611,OSMO,41.450393,1.928987726,1.136488095
75FB1D94AB5B9D6A5067AE46B8ECB5AE9239131F78161B23885D9288E51FA3B3,4707646,2022-06-07 17:22:41.824,osmo1nmea788jgcg3vl57spy8c94a0ycws8cpdfhm0z,tokens_in,null,18,6,EVMOS,0.5062884152,OSMO,0.939026,1.928987726,1.136488095
6DD4A5BF462366A2394235F08C700032BAB81DC0F20C6A412939D12908B29E82,4708094,2022-06-07 18:11:57.148,osmo1ntjukg6eqks0wxckw6x5t0j890pewv59x8r8mh,tokens_in,null,18,6,EVMOS,2.362208442,OSMO,4.480264,1.928987726,1.136488095
DA5F2A7AA19E7A31C2E9B534DF57989022A0F5C9B828EF3E8E975568CF7B2C2B,4709549,2022-06-07 20:43:43.184,osmo1hm32h02wd86thwm9s36f5m7y2my02s5mheg4tg,tokens_in,null,18,6,EVMOS,7.434995955,OSMO,13.131009,1.928987726,1.136488095
098FE903F286182B20114099E58009964AEA1C3925F19877DA4FB83D17885BAA,4710326,2022-06-07 22:04:22.628,osmo1eleal49xrv90lk9uuxks7hmxxxfyjj3s39g4hz,tokens_in,null,18,6,EVMOS,4.999857687,OSMO,8.386831,1.928987726,1.136488095
34D21A3B12D088B50CF35E90F32FE7850FCD9B8DC850FFB3749C6E4AC928893D,4709757,2022-06-07 21:05:26.943,osmo1cq33pvgqvv9v6c34h3n4cx2tt7csdedqkqcn6c,tokens_in,null,18,6,EVMOS,0.04235504334,OSMO,0.073739,1.928987726,1.136488095
6BAED0D0DB2973AD741A8E79ABF244FA42F0EECD3C2BB7B8B60DC142B815A1BD,4708314,2022-06-07 18:35:01.036,osmo15ucwh4qtwfah3hq2y5pw28jnz8x4n73flt8h6w,tokens_in,null,18,6,EVMOS,2.146760598,OSMO,4.165845,1.928987726,1.136488095
E409F07F91F315FB9333187AC97050326FF9FDD0804AC75A93AE7CF06415349C,4709436,2022-06-07 20:31:55.077,osmo15zwd722c425xyu6rwkvcd3dmzgxqd69465jtnq,tokens_in,null,18,6,EVMOS,1.027459411,OSMO,1.809311,1.928987726,1.136488095
22BB61A7597EFFC17B78CE33F434C3C8E8FEEC9A90FE8E1EBD7AD79B0F2CC53A,4708646,2022-06-07 19:09:50.716,osmo14yqr2q5u4sehadtfxx4rh4rjxzfht6ecvmv0s4,tokens_in,null,18,6,EVMOS,7.263195022,OSMO,13.492428,1.928987726,1.136488095
FD624D2516BED905ABDDE28D31B6B28FC88B4C8C418DD662A3B3573A4FD4D945,4707673,2022-06-07 17:26:01.854,osmo13gd97ke6erejqk2p050xkpc63jhtujrevjue5p,tokens_in,null,18,6,EVMOS,7.359907984,OSMO,13.628808,1.928987726,1.136488095
E6355A4B7DAC1DF2DE329CDC1E10843A9833273F07C07C2099F95622B51FC6B3,4712745,2022-06-08 02:15:18.469,osmo1za2zsg54554pvtpvxl0nz5uztnmhfncu5vtfrv,tokens_out,null,18,6,EVMOS,0.00001163843337,OSMO,0.000018,1.928987726,1.136488095
2AC30136A030B7BF5EA3BA075A0AEE7C35FBABE604BAF8430D5173A61A25781C,4709041,2022-06-07 19:50:53.325,osmo175fm40ejc9svlampmjee3ee3wzn6qj55nvl7rv,tokens_in,null,18,6,EVMOS,1.999230782,OSMO,3.660139,1.928987726,1.136488095
336321DA8518DE525EF0B7A359E44D0B7472D49DEEF3C57F0B9ACF3BE2BF31C2,4712964,2022-06-08 02:37:56.456,osmo1d24ddxn9lqxvhk04xjlufa8hnzcmk6n875a63k,tokens_in,null,18,6,EVMOS,1.274157355,OSMO,2.07743,1.928987726,1.136488095
4D47738E64FAFD60C6107CE5A3DCDFBDF4BF502087422FC0D0F4F16BB387C269,4708618,2022-06-07 19:06:54.215,osmo1sw5ve7yejnyfd8h64peje4v0adj3fdpxafh8l8,tokens_in,null,18,6,EVMOS,3.174088389,OSMO,6.030355,1.928987726,1.136488095
7E034913C67F5108C1092AA198FD4D70D8BD2EEF91190D798863D44D89CC083B,4708830,2022-06-07 19:29:04.938,osmo1z97paefs6s9tm38fq5ekpcd9l4fkzeeqe0cutn,tokens_in,null,18,6,EVMOS,2.523502744,OSMO,4.625677,1.928987726,1.136488095
7A7843E05B14176C12A2CF52B0C76959480C6FC33C1B0C51205F01190DAF8B46,4708845,2022-06-07 19:30:37.904,osmo1tycyyf6vnfeypaklt2vhmlp28l9kh8kem4frdh,tokens_in,null,18,6,EVMOS,1.353006879,OSMO,2.499236,1.928987726,1.136488095
B5506F265249648CBA859316B9A91589FC6B42B30292B818A9E311740BDEF15D,4707663,2022-06-07 17:24:53.825,osmo1wd4wc8t8ctan5zeq4nxdntnxaq6cspyj5jf4t9,tokens_in,null,18,6,EVMOS,2.62767567,OSMO,4.84339,1.928987726,1.136488095
5381CFD12B6E7DA33BE6CBAA136F688843DD66617DAF145D91FFCDF552322FE8,4708755,2022-06-07 19:21:10.694,osmo1sc04vlj6lv5ktrmks4advxzaedg7a3rv8jguf2,tokens_in,null,18,6,EVMOS,0.2052183425,OSMO,0.385023,1.928987726,1.136488095
9F1E3E2F524E9605655710E679A330E445047403059AEDBB1F3E77024E79B19A,4708324,2022-06-07 18:36:01.931,osmo1e5gs2d2trnz8vwvr0hmx6md5fdml6spzua4rft,tokens_in,null,18,6,EVMOS,3.820076541,OSMO,7.451707,1.928987726,1.136488095
C8A99C064191D7BEC27966CBFB94DDD54CA7EE728F624E32CC9AAAD4010D8149,4711719,2022-06-08 00:28:48.975,osmo1nlyct0clnlqssdrphp4xhpfj0ky2j72jgrdecs,tokens_in,null,18,6,EVMOS,9.454277463,OSMO,15.555088,1.928987726,1.136488095
5EE33A0119D78F1C52CB16E82A4E07CB93F196879395F9E60838AD9B79801229,4712618,2022-06-08 02:02:06.564,osmo1jqqretpn6unt6pzut8xxu5ytfnx3l58w0ljk9h,tokens_in,null,18,6,EVMOS,1.935069098,OSMO,3.193631,1.928987726,1.136488095
4445763EBAC9777BBE5557EECC2FAD3F67C44544F44216BAC6981DF8E4EFB0E6,4707996,2022-06-07 18:01:23.629,osmo1xlxtuvxfvu7udf78t7fjt6p5kcr8wuk0qgl6k6,tokens_in,null,18,6,EVMOS,2.738914041,OSMO,5.164702,1.928987726,1.136488095
0AD209875BD464F6104EF3C28350E7427B075795A9267E76532677BA35958940,4711054,2022-06-07 23:19:47.177,osmo1rd3nyrdvnzjrjrdmfflueld5s62gpk5mc3c9uh,tokens_in,null,18,6,EVMOS,0.02861250032,OSMO,0.047583,1.928987726,1.136488095
F07254EC88D593A7172D01669400F12CC8D550BE805F0616EB375AE075FAA9D5,4709917,2022-06-07 21:21:56.498,osmo1dmepl046vkmqsxly2qcm9sfnmnhlz6w9lvfxus,tokens_in,null,18,6,EVMOS,2.540672509,OSMO,4.314898,1.928987726,1.136488095
7BD1549A45CA08684754E6278E46B86B43D52034693B2CAB926892EA5FA69A78,4712498,2022-06-08 01:49:34.335,osmo1u056rct93dhfdwqx9k7eplhrdf2mqu0eq9q378,tokens_in,null,18,6,EVMOS,157.816720048,OSMO,257.058413,1.928987726,1.136488095
90361C5E529C5029F33572917D386BB88FD64B94431B0C6E9DB0AE3C7169F1BE,4711724,2022-06-08 00:29:20.325,osmo1cfts4zw4w8mcuu3z8qwlmqkt5jhwpu7tynv3tz,tokens_in,null,18,6,EVMOS,476.942177269,OSMO,782.689737,1.928987726,1.136488095
0E8B452842FB8DBBA374D3637CBD592DBA1402D88BB3176332AEC3550A2096BC,4709250,2022-06-07 20:12:36.111,osmo10lms2qynv6k0pxjw67slafm74nsx6lll9s6luu,tokens_in,null,18,6,EVMOS,1.017124225,OSMO,1.781391,1.928987726,1.136488095
98116E06F616054718E9C5CBF4FDE0B31D1E884A49D82C73455EF85B430EDED8,4710760,2022-06-07 22:49:23.672,osmo1cw73elmtjvzg4gjdy9yv7hu6nnfl8m7z4ah5wl,tokens_out,null,18,6,EVMOS,0.394075982,OSMO,0.665495,1.928987726,1.136488095
DF9C1AD1B885843A7DD6402B1918464624177D2D134A8009DE8BBF0A3FC294DE,4707981,2022-06-07 17:59:50.412,osmo1gg56dyw6f0r99uyqd9dtl5g8psmuvw5a29hp5z,tokens_in,null,18,6,EVMOS,1.330591689,OSMO,2.510222,1.928987726,1.136488095
017918CAC756A2895CDCFCE6653648BDAA6EEA95E50D72BD17F13196CEC13D7A,4712422,2022-06-08 01:41:44.441,osmo1qyt7gwfxp0eh7k5cvmhj8ud8stlxnx6gmxtqe9,tokens_in,null,18,6,EVMOS,42.115193875,OSMO,68.222308,1.928987726,1.136488095
0CE31952E6DD5446CAB822968C0DD5EF1FB3B44DC8CE555BDE63242FFE561BD7,4712492,2022-06-08 01:48:57.774,osmo1vk0fllkrdjrc84wl27hqz9l5kjsh6rw7fd0ngg,tokens_in,null,18,6,EVMOS,4.23293023,OSMO,6.880863,1.928987726,1.136488095
10BF9CE3B637893FE0C51EC3130CF0AE5FEAD0AEB003E8EE4A41BBDE40ED965F,4711207,2022-06-07 23:35:40.694,osmo1u46lvgk6tdyqrja55zgcwst2lh4rx26rmep7un,tokens_in,null,18,6,EVMOS,1.957152392,OSMO,3.263473,1.928987726,1.136488095
D3AF8D1AB09C9884C25072F32913B00ECA0858CD30B88BEE5F924E06FBD29A0D,4709307,2022-06-07 20:18:31.191,osmo1ckydg69j7xn0rucmdajj7sd6d78f2yqmvqug6m,tokens_in,null,18,6,EVMOS,1.992437303,OSMO,3.485519,1.928987726,1.136488095
8972C642D3B48F98543D8B6BEC268A011EE3268EFD40BF11124BC3F5C517F37F,4712761,2022-06-08 02:16:59.230,osmo1za2zsg54554pvtpvxl0nz5uztnmhfncu5vtfrv,tokens_out,null,18,6,EVMOS,0.000005521214802,OSMO,0.000008,1.928987726,1.136488095
49A6F51DF70A835169D56956C48D7FF170494246028F55451535CB6942AD18A9,4707811,2022-06-07 17:41:36.309,osmo16a8ll0ur70j4qx3av8jeg3gc45eazqppjczr7d,tokens_in,null,18,6,EVMOS,160.804356682,OSMO,300.763973,1.928987726,1.136488095
4923B7E5AEC0ECCD5BDDFAB89CFEE968BD92532A7ACCD541C1D71DC9C5EAB8F1,4712328,2022-06-08 01:32:00.083,osmo1sx3tqcz6m0m2cups6f6nr32htja68c368e92pw,tokens_in,null,18,6,EVMOS,1.980408597,OSMO,3.232668,1.928987726,1.136488095
56B3E7AA2FA50CADAEFB4F4485E2BB544FB390C5A4AFD474B778484E95649D30,4712838,2022-06-08 02:24:55.320,osmo1n24v7sn7zuwrxdnc67udu8gprsaw8ewjrftgp3,tokens_in,null,18,6,EVMOS,4.923122739,OSMO,7.989753,1.928987726,1.136488095
35C39FBB480025590D785DDAC85C21CAE559B7F0D5796504688F7A9B86749782,4712974,2022-06-08 02:38:59.441,osmo1adtxg4klr2z65zqnxwxv66k5wel7mljutaq6mt,tokens_in,null,18,6,EVMOS,7.207530417,OSMO,11.76317,1.928987726,1.136488095
85FD2B1D531EE714EAE36867C60AFE1A0A43B64CD7F61EA2CA5942BA3B6ED066,4711463,2022-06-08 00:02:07.499,osmo1vemmttg4c0lsqwsdhrjc24ktaahfnh9h0ckjs4,tokens_in,null,18,6,EVMOS,0.5003662784,OSMO,0.822495,1.928987726,1.136488095
545656F0E848641F5AB30A5F85C9EF20563812C26B6F69DF55060E2A22743D50,4708740,2022-06-07 19:19:39.188,osmo19gqgjg3qwvwa5l5czxfkd5dadxejrdc7dsfn36,tokens_in,null,18,6,EVMOS,14.05148982,OSMO,26.421134,1.928987726,1.136488095
C20F39FBEC2AA4A4103F42DD35860E6A0DC1D51B8DB3FF27C828DEFA12C0250B,4707685,2022-06-07 17:27:33.168,osmo1597ul4wuad2kftqapd8w3733350zl3pwr8e9eq,tokens_in,null,18,6,EVMOS,1.144521144,OSMO,2.120508,1.928987726,1.136488095
CD107269F212590B19715502B2401B2B9EFFEF0DBB0523C7A9A9C52294E00158,4708593,2022-06-07 19:04:18.770,osmo1ppetwac9lsc20wjn94fvr36kdcuxqkp07nm5x0,tokens_out,null,6,6,JUNO,3.667291,OSMO,11.575406,3.57204698,1.136488095
0BAEBD43074CEE52580D921BFF9DA726D42B1408D415FF66CA0F6EDE48A343DD,4708222,2022-06-07 18:25:25.282,osmo18w70c6a8w7f8q3vlv0uktgkxnsr5rxrxfv7jja,tokens_in,null,6,6,JUNO,0.353556,OSMO,1.120815,3.57204698,1.136488095
846008424BB5D40BCEB9B0906FDF1FE0CCA7DFB0244CB2437C343DE4CE035D7C,4710235,2022-06-07 21:54:56.440,osmo1y5rqpjeawcal6elstpdwhvnhet9lgts3mt9w0d,tokens_out,null,6,6,JUNO,60.947401,OSMO,194.079887,3.57204698,1.136488095
69BDFC608FE14E4B55F08EEB8F7694AA69AD4D0A72ED1786275C6A41020C0AF0,4708202,2022-06-07 18:23:15.167,osmo1wsulqq5arh7574z6650scyfg6z44t9rw6zd96h,tokens_in,null,6,6,JUNO,0.342765,OSMO,1.08664,3.57204698,1.136488095
17F00650649886E0871E1416A536410FB4D51CE426E452B568E694404301DFA0,4709069,2022-06-07 19:53:49.294,osmo1guvtl2svetjkwwgwldm8gsqk4h40dw5c2t984a,tokens_in,null,6,6,JUNO,30.091218,OSMO,95.424377,3.57204698,1.136488095
7E5E53DBFAC6865A396AD1E8299A5E59E082282F6C4480CE0E15775674FE69F7,4709868,2022-06-07 21:16:52.592,osmo1vxvqd5vxdkskz3zs27chh7t3rqse85frkxvnd9,tokens_in,null,6,6,JUNO,2.325776,OSMO,7.4,3.57204698,1.136488095
AEC534257482F7D56A71D416F3A9819A6424E3445BA17D8FA8B03F6BC435E208,4710186,2022-06-07 21:49:54.480,osmo1dqgam0gwfegzlz37cpdd6plr49dtkus9s5ak9u,tokens_out,null,6,6,JUNO,1201.644467,OSMO,3825.999345,3.57204698,1.136488095
FFB6ED46E16C0158916BA5703F934FA0E40A8F32A878F1638051AADDD222D20F,4709894,2022-06-07 21:19:36.104,osmo1ztf98y3uenpj2hd6675ekc4ghmvrf7gedrv922,tokens_out,null,6,6,JUNO,62.953405,OSMO,200.367575,3.57204698,1.136488095
64AB4E155F4800CA4CA1BC6FA8B7138D5F83B09AAF69CFD63346E7A013C6D6E2,4707961,2022-06-07 17:57:41.421,osmo1mergdp6r8c0xe49fz5k2ekyuvqrjzxylxphc6v,tokens_in,null,6,6,JUNO,14.999995,OSMO,47.474762,3.57204698,1.136488095
4D6C2A5C324ED5EFF33E413F12059BEC3E1C65FC4CF614315A10C9A5F9224073,4708179,2022-06-07 18:20:51.231,osmo1u70tvdm9wr65xnnsycymlrhnwfsj3sanzk377a,tokens_out,null,6,6,JUNO,1.124972,OSMO,3.569468,3.57204698,1.136488095
CE97EFC5F94432F88C777F3268323E28D5898E02E81BE74506106478BD2DAD92,4709028,2022-06-07 19:49:32.971,osmo1jzkah2lzef3ywvr9tdfe6d8empdl7nhz2pce3k,tokens_out,null,6,6,JUNO,82.717497,OSMO,262.368235,3.57204698,1.136488095
1B1868BAA591353FBF7B9C9CCF0BA93E021BCB7BD95E41F15E52BEE4753AB146,4709833,2022-06-07 21:13:15.317,osmo16hjm338zfeeknhh9fl67fqhrl6nahg7njcc53l,tokens_in,null,6,6,JUNO,2.447618,OSMO,7.786616,3.57204698,1.136488095
C4F57C8B68CAE50EC3D26CDC31694C2FA91790806AABF66A6EEF073EB50DBA19,4708397,2022-06-07 18:43:42.424,osmo192pxz2vc4hcmg84p60n3ruq66w52dkq7a5vkp3,tokens_in,null,6,6,JUNO,19.035916,OSMO,60.082488,3.57204698,1.136488095
74B22A8F9B21B742D58E8D1ABE4B26976B2634B286FBA979B4AB69BD0D76E477,4708276,2022-06-07 18:31:06.222,osmo10ze4wxhkgfzgknr0779ml7w0a655tn98x6sw4u,tokens_out,null,6,6,JUNO,147.22044,OSMO,465.341962,3.57204698,1.136488095
C68100A23BA7DE3A08415E24BDF02D4464199BA73E4B3AE3BA539D5E1AC6DB5F,4707950,2022-06-07 17:56:32.954,osmo1lk870e3usuz7pcwl02szqqd0rzjyf285m6n054,tokens_out,null,6,6,JUNO,268.738147,OSMO,850.535619,3.57204698,1.136488095
DECB10BFDE2DFDAB93192701F3CC67FFF300C684CB7107C89231AFFD255DBEB9,4708818,2022-06-07 19:27:45.386,osmo1d8etkcl43lp9nhdsflmm9y3krl7dutwj2493rh,tokens_out,null,6,6,JUNO,1.445824,OSMO,4.575534,3.57204698,1.136488095
9DE1F488FF00CEC2E11E198A1357D5074DA932D2894A734939D6DA419E930A89,4708451,2022-06-07 18:49:29.404,osmo1fwtlm9spclvzle8rw0gezkphg7uh8v6gax9m4d,tokens_out,null,6,6,JUNO,14.243433,OSMO,44.817226,3.57204698,1.136488095
1B09EFD66AB04B266A4FF1262717923A10B557D030A45B71140D2D0D81E67BF1,4707899,2022-06-07 17:51:09.175,osmo1cc56ryg7v58hvw0etrhhl9ufmksg5jl9t60mjc,tokens_out,null,6,6,JUNO,4.657687,OSMO,14.741095,3.57204698,1.136488095
4D6ADCC0AAA25D52A438BD50AC09FDEEEE4DC057CE0307813EFF1E9233111040,4709233,2022-06-07 20:10:51.777,osmo1kwwm2zln6z8lv30szcya5f9wnrdu6lamuhuq4c,tokens_out,null,6,6,JUNO,24.861556,OSMO,78.861493,3.57204698,1.136488095
B8982E19EA6A92FEA3D61C78C96CA2AE1E42DEB31F87663FDD78F20D9682CB04,4708407,2022-06-07 18:44:44.639,osmo17g62hzm8yh3nm2uwfqwpe0cj7ru0crgpjl7n9u,tokens_in,null,6,6,JUNO,3.726039,OSMO,11.760879,3.57204698,1.136488095
3825965547A4D7E18143EB596A307B7FF750E392EC2E8DBC3A0066885088C4EC,4712804,2022-06-08 02:21:24.770,osmo1jl73mvf0zjv7rwg79s8ng9xdlql8c06mk8z4pd,tokens_out,null,6,6,JUNO,9.343358,OSMO,30.635672,3.57204698,1.136488095
37C1264AF004DA12F615985B1661869D40889A8050CA9734666DF5978E0CFBCC,4711708,2022-06-08 00:27:41.650,osmo1c4awx8t00jkayepzkpn5akpwllgpkj4evhvyc6,tokens_in,null,6,6,JUNO,4.863013,OSMO,15.708441,3.57204698,1.136488095
B0ED9074207F9ACB30DB929E7FDFBB408634FADAE51B2C95FC39B20ADB1C57B9,4711883,2022-06-08 00:45:51.618,osmo14vae3yzzm43j4uc6x82e0ltxaxwjlu2szdm2tv,tokens_in,null,6,6,JUNO,2.428879,OSMO,7.849662,3.57204698,1.136488095
96921C1FBEC3F8988CC91153BA1C81A6B6C09C2CB421B300A8A5F380AE2D1C4F,4712029,2022-06-08 01:01:01.368,osmo1rq2yhpmdet4ptmkczv0vmmv80guzm3u4qjkv0u,tokens_in,null,6,6,JUNO,4.869274,OSMO,15.72119,3.57204698,1.136488095
BF50BED95D1C473A99B2AEAE90D0A456908D1D9694D2330E61B4ACBD8E4AF24C,4712031,2022-06-08 01:01:13.258,osmo1em4cgc7zycemw0st7k9z2wtxk4k8aq0fl9w7dh,tokens_in,null,6,6,JUNO,4.869175,OSMO,15.720872,3.57204698,1.136488095
6E54E5E52BDD51D7013534B73A3A17FA858C75889D46FD46D6B11FDA386C0C31,4707879,2022-06-07 17:48:57.923,osmo1cvz2pv0sl3nhpazn2kdux03pkq7js8sn7pwjf8,tokens_in,null,6,6,JUNO,2.409989,OSMO,7.626884,3.57204698,1.136488095
CFAF14E21D483897AAC3DD0DC1BFAFA6DB6F9D043007B3432D2DEE210886F8BC,4710528,2022-06-07 22:25:17.264,osmo17c639ncyzt966szuc5y5k06ud9vfnkxm2kvg62,tokens_out,null,6,6,JUNO,193.492324,OSMO,617.593259,3.57204698,1.136488095
DBC50514FE5B9FAA81E54F8F7397BADB242018B13DD042015794EB8FE92934FB,4708854,2022-06-07 19:31:34.227,osmo1d8etkcl43lp9nhdsflmm9y3krl7dutwj2493rh,tokens_out,null,6,6,JUNO,2.167126,OSMO,6.86302,3.57204698,1.136488095
896EB182EF5DF136B0A8A38523784E92A7CBAD57A3F2A60A71DC075A1D0544E6,4709988,2022-06-07 21:29:21.407,osmo17e827n4m2qwt2xrzts60w9mtesexcpxzwzuzcd,tokens_in,null,6,6,JUNO,2.440006,OSMO,7.768577,3.57204698,1.136488095
FE6A98B6E9FB44D48CBB92A1D5BB9F2D6A3310172285D42AAE6E2AAA38FD8B63,4710190,2022-06-07 21:50:19.312,osmo1jc5n4ckavk0f8zevxvjmwhe7sdq68w47fr2305,tokens_in,null,6,6,JUNO,2.440109,OSMO,7.768639,3.57204698,1.136488095
41AF698FB012D0F8B073694A6B616661AE58B1540564975E278AF42679FC9320,4710121,2022-06-07 21:43:11.927,osmo1meqm5tpusjywkxvd933degsh5fyqw9hdhumy8j,tokens_in,null,6,6,JUNO,65.007946,OSMO,207.119285,3.57204698,1.136488095
21BA3B42A6C1E386E4B83FAAA937D24D30E1569895A214FD358CCCDCAD69F027,4710092,2022-06-07 21:40:10.482,osmo1l4zazvpdm6uplllq9vangmkj2ttkhlmx90rhqv,tokens_in,null,6,6,JUNO,2.44002,OSMO,7.773534,3.57204698,1.136488095
BABA3667B088FFCB0634FF172E57DA136E1704E6736A0F0498DB71C0820200F7,4710145,2022-06-07 21:45:39.088,osmo14508pu9y377m37ama9qtmjq3nc44mej2lu7x4w,tokens_in,null,6,6,JUNO,64.912986,OSMO,206.677325,3.57204698,1.136488095
C7C3E4AF1DD6B4BF98A798BFA018E7D02FE70CE60C37631F41975D7802770DFA,4708868,2022-06-07 19:33:01.068,osmo1f4t5qmrjtsdvc7wphedlqc76gyfhj0aslrkuk5,tokens_in,null,6,6,JUNO,2.40983,OSMO,7.631899,3.57204698,1.136488095
4C5374C12C64399C50631CBA51C11CE40227018B8E2C5E4D8E119CE2DE42003C,4712390,2022-06-08 01:38:25.011,osmo1y8wgseujtad9q30qslztj7ue75pq8a8ky5ec83,tokens_in,null,6,6,JUNO,1.361873,OSMO,4.402847,3.57204698,1.136488095
6F0C2D2B3E1FDE194EB2C79F19363FC1F054B9BBA76C917F78D7BAADB3902A45,4709424,2022-06-07 20:30:41.346,osmo129xvhtfhplpul2tgqy9ufm40u62667f0qxgmw2,tokens_out,null,6,6,JUNO,122.407818,OSMO,388.339188,3.57204698,1.136488095
8BE886ED3554CE196E187C9EF73091566600CABA422097DA23FA557E0FAAFC06,4712228,2022-06-08 01:21:39.254,osmo1r9yetwqdfqcrky4yd07rwrkhumkphdqzywvp0e,tokens_out,null,6,6,JUNO,52.630991,OSMO,169.903009,3.57204698,1.136488095
6972CA330CA5D22512DD333EB32B296C7E53EEC0B40C1E86D36B048EEDE4E211,4708837,2022-06-07 19:29:47.892,osmo1d8etkcl43lp9nhdsflmm9y3krl7dutwj2493rh,tokens_in,null,6,6,JUNO,1.44573,OSMO,4.576828,3.57204698,1.136488095
5E390EE6EAB436498B31AA63D51D2F94A5BCC6F999928943C9348D6696191326,4707429,2022-06-07 16:52:55.875,osmo12asyaccxrau33q8l780cgzkyzydqngfvla7deg,tokens_in,null,6,6,JUNO,1.999997,OSMO,6.322643,3.57204698,1.136488095
66A6B06088054EC64C07384C24B5EEC6D2E694DB098B9C8D363C5C7149A6772D,4710541,2022-06-07 22:26:37.355,osmo1rgh58aew3sy0hqgfc2wkahk2s66cpud88q50fl,tokens_out,null,6,6,JUNO,34.883911,OSMO,111.34509,3.57204698,1.136488095
C9154421F060F0065F63DB2D1C9DD51486169CCF9E5E92181D3F12DBC50EF3F5,4709881,2022-06-07 21:18:12.390,osmo15qqsnsa2yqweqasnahke6vcgc0pgd692295cdz,tokens_in,null,6,6,JUNO,0.499995,OSMO,1.59088,3.57204698,1.136488095
EBA5A03377975DB5E526F1D430431DA03B80CABC436C7F465D44196C39B42772,4712033,2022-06-08 01:01:25.692,osmo18r8kd2znaz5pssmw2fyps4htph7gvpndxnfh3l,tokens_in,null,6,6,JUNO,4.869085,OSMO,15.720582,3.57204698,1.136488095
DC4E66273AFF0C100FFFD1725E41C35F5FBE8BADA3EFDEA4669DFECC817F1C1E,4710112,2022-06-07 21:42:15.114,osmo1ywgp5ar9w6gfny8vzx8gxsgtuc3zu0kq5yacxe,tokens_out,null,6,6,JUNO,2.014744,OSMO,6.418955,3.57204698,1.136488095
D7ACF54177B27FC96A803BE37EDC45ED59782CBB7BD3F32BA1DB4245D10896A9,4708910,2022-06-07 19:37:22.803,osmo1fhezjhpz3qxzmumvmsfw98favl8920waxk0mtg,tokens_in,null,6,6,JUNO,0.199994,OSMO,0.633616,3.57204698,1.136488095
89C2172FC3FC6705B0ED2D1550754E7936DBE46E371FC97428F83614A03C5C1D,4710074,2022-06-07 21:38:20.503,osmo1q9f32exz4dff8amtt7ppl9nsnkr7myzhc2uzzv,tokens_in,null,6,6,JUNO,65.449906,OSMO,208.512836,3.57204698,1.136488095
9DA801E11586A2797D6D256351BF772DFA9213CC07C6D51B42BDE257964AF753,4708202,2022-06-07 18:23:15.167,osmo1dvwyzspj43vrdffqm0rmj9fa0aqnalqpad5sva,tokens_out,null,6,6,JUNO,18.186565,OSMO,57.655435,3.57204698,1.136488095
85C0A3DE88EF865335FF31C75A41974DE27165800AC23AEB4DA4F484931CC086,4708815,2022-06-07 19:27:26.415,osmo10qx8j604ll0tkzvel704z97hukwsmfmy3ttyf9,tokens_out,null,6,6,JUNO,0.000939,OSMO,0.002973,3.57204698,1.136488095
EAA4F4E3EFAAE038FD783150BBDB4F8833C41782F597500DC383645AFBC4D347,4708773,2022-06-07 19:23:07.358,osmo1gqylk9jknp043qd79thldxalz6vhnr4txtn7u4,tokens_out,null,6,6,JUNO,2.958231,OSMO,9.359998,3.57204698,1.136488095
